Model: LeNet
Num epochs: 500
Num local epochs: 15
Num of clients: 100
The fraction of clients: C: 0.1
All clients:  False
Round   0, Average loss 4.130
Round 314, Average loss 0.019
Round 315, Average loss 0.021
Round 316, Average loss 0.016
Round 317, Average loss 0.022
Round 318, Average loss 0.019
Round 319, Average loss 0.022
Round 320, Average loss 0.015
Round 321, Average loss 0.016
Round 322, Average loss 0.020
Round 323, Average loss 0.022
Round 324, Average loss 0.019
Round 325, Average loss 0.021
Round 326, Average loss 0.018
Round 327, Average loss 0.017
Round 328, Average loss 0.021
Round 329, Average loss 0.020
Round 330, Average loss 0.019
Round 331, Average loss 0.021
Round 332, Average loss 0.014
Round 333, Average loss 0.017
Round 334, Average loss 0.016
Round 335, Average loss 0.019
Round 336, Average loss 0.016
Round 337, Average loss 0.016
Round 338, Average loss 0.014
Round 339, Average loss 0.018
Round 340, Average loss 0.022
Round 341, Average loss 0.014
Round 342, Average loss 0.016
Round 343, Average loss 0.030
Round 344, Average loss 0.018
Round 345, Average loss 0.016
Round 346, Average loss 0.013
Round 347, Average loss 0.020
Round 348, Average loss 0.024
Round 349, Average loss 0.018
Round 350, Average loss 0.013
Round 351, Average loss 0.019
Round 352, Average loss 0.017
Round 353, Average loss 0.018
Round 354, Average loss 0.015
Round 355, Average loss 0.021
Round 356, Average loss 0.015
Round 357, Average loss 0.015
Round 358, Average loss 0.018
Round 359, Average loss 0.020
Round 360, Average loss 0.022
Round 361, Average loss 0.020
Round 362, Average loss 0.016
Round 363, Average loss 0.014
Round 364, Average loss 0.024
Round 365, Average loss 0.012
Round 366, Average loss 0.013
Round 367, Average loss 0.018
Round 368, Average loss 0.014
Round 369, Average loss 0.015
Round 370, Average loss 0.016
Round 371, Average loss 0.014
Round 372, Average loss 0.014
Round 373, Average loss 0.015
Round 374, Average loss 0.011
Round 375, Average loss 0.017
Round 376, Average loss 0.014
Round 377, Average loss 0.017
Round 378, Average loss 0.018
Round 379, Average loss 0.010
Round 380, Average loss 0.014
Round 381, Average loss 0.012
Round 382, Average loss 0.018
Round 383, Average loss 0.019
Round 384, Average loss 0.013
Round 385, Average loss 0.015
Round 386, Average loss 0.015
Round 387, Average loss 0.014
Round 388, Average loss 0.012
Round 389, Average loss 0.011
Round 390, Average loss 0.011
Round 391, Average loss 0.012
Round 392, Average loss 0.012
Round 393, Average loss 0.011
Round 394, Average loss 0.014
Round 395, Average loss 0.011
Round 396, Average loss 0.012
Round 397, Average loss 0.012
Round 398, Average loss 0.015
Round 399, Average loss 0.017
Round 400, Average loss 0.012
Round 401, Average loss 0.016
Round 402, Average loss 0.015
Round 403, Average loss 0.012
Round 404, Average loss 0.012
Round 405, Average loss 0.014
Round 406, Average loss 0.022
Round 407, Average loss 0.011
Round 408, Average loss 0.016
Round 409, Average loss 0.010
Round 410, Average loss 0.010
Round 411, Average loss 0.011
Round 412, Average loss 0.010
Round 413, Average loss 0.014
Round 414, Average loss 0.019
Round 415, Average loss 0.014
Round 416, Average loss 0.017
Round 417, Average loss 0.010
Round 418, Average loss 0.015
Round 419, Average loss 0.015
Round 420, Average loss 0.014
Round 421, Average loss 0.018
Round 422, Average loss 0.016
Round 423, Average loss 0.019
Round 424, Average loss 0.014
Round 425, Average loss 0.012
Round 426, Average loss 0.011
Round 427, Average loss 0.011
Round 428, Average loss 0.011
Round 429, Average loss 0.012
Round 430, Average loss 0.016
Round 431, Average loss 0.012
Round 432, Average loss 0.019
Round 433, Average loss 0.011
Round 434, Average loss 0.009
Round 435, Average loss 0.012
Round 436, Average loss 0.010
Round 437, Average loss 0.009
Round 438, Average loss 0.013
Round 439, Average loss 0.011
Round 440, Average loss 0.009
Round 441, Average loss 0.007
Round 442, Average loss 0.011
Round 443, Average loss 0.012
Round 444, Average loss 0.014
Round 445, Average loss 0.010
Round 446, Average loss 0.014
Round 447, Average loss 0.011
Round 448, Average loss 0.011
Round 449, Average loss 0.010
Round 450, Average loss 0.013
Round 451, Average loss 0.012
Round 452, Average loss 0.010
Round 453, Average loss 0.009
Round 454, Average loss 0.010
Round 455, Average loss 0.015
Round 456, Average loss 0.011
Round 457, Average loss 0.015
Round 458, Average loss 0.011
Round 459, Average loss 0.012
Round 460, Average loss 0.011
Round 461, Average loss 0.012
Round 462, Average loss 0.013
Round 463, Average loss 0.015
Round 464, Average loss 0.011
Round 465, Average loss 0.012
Round 466, Average loss 0.009
Round 467, Average loss 0.011
Round 468, Average loss 0.016
Round 469, Average loss 0.009
Round 470, Average loss 0.009
Round 471, Average loss 0.013
Round 472, Average loss 0.010
Round 473, Average loss 0.009
Round 474, Average loss 0.008
Round 475, Average loss 0.010
Round 476, Average loss 0.019
Round 477, Average loss 0.010
Round 478, Average loss 0.011
Round 479, Average loss 0.009
Round 480, Average loss 0.010
Round 481, Average loss 0.009
Round 482, Average loss 0.012
Round 483, Average loss 0.008
Round 484, Average loss 0.011
Round 485, Average loss 0.011
Round 486, Average loss 0.007
Round 487, Average loss 0.011
Round 488, Average loss 0.016
Round 489, Average loss 0.015
Round 490, Average loss 0.015
Round 491, Average loss 0.008
Round 492, Average loss 0.010
Round 493, Average loss 0.007
Round 494, Average loss 0.008
Round 495, Average loss 0.008
Round 496, Average loss 0.011
Round 497, Average loss 0.008
Round 498, Average loss 0.007
Round 499, Average loss 0.010
Training accuracy: 99.16
Testing accuracy: 86.11
--- 8269.02497434616 seconds ---
