Model: LeNet
Num epochs: 500
Num local epochs: 5
Num of clients: 100
The fraction of clients: C: 0.1
All clients:  False
Round   0, Average loss 4.128
Round 122, Average loss 1.269
Round 123, Average loss 1.256
Round 124, Average loss 1.204
Round 125, Average loss 1.218
Round 126, Average loss 1.169
Round 127, Average loss 1.166
Round 128, Average loss 1.123
Round 129, Average loss 1.097
Round 130, Average loss 1.114
Round 131, Average loss 1.094
Round 132, Average loss 1.070
Round 133, Average loss 1.057
Round 134, Average loss 1.007
Round 135, Average loss 1.038
Round 136, Average loss 0.984
Round 137, Average loss 0.987
Round 138, Average loss 0.964
Round 139, Average loss 0.965
Round 140, Average loss 0.945
Round 141, Average loss 0.978
Round 142, Average loss 0.949
Round 143, Average loss 0.929
Round 144, Average loss 0.907
Round 145, Average loss 0.914
Round 146, Average loss 0.887
Round 147, Average loss 0.864
Round 148, Average loss 0.867
Round 149, Average loss 0.810
Round 150, Average loss 0.849
Round 151, Average loss 0.815
Round 152, Average loss 0.789
Round 153, Average loss 0.827
Round 154, Average loss 0.820
Round 155, Average loss 0.748
Round 156, Average loss 0.795
Round 157, Average loss 0.753
Round 158, Average loss 0.779
Round 159, Average loss 0.766
Round 160, Average loss 0.694
Round 161, Average loss 0.707
Round 162, Average loss 0.699
Round 163, Average loss 0.695
Round 164, Average loss 0.675
Round 165, Average loss 0.709
Round 166, Average loss 0.689
Round 167, Average loss 0.672
Round 168, Average loss 0.659
Round 169, Average loss 0.663
Round 170, Average loss 0.657
Round 171, Average loss 0.660
Round 172, Average loss 0.613
Round 173, Average loss 0.652
Round 174, Average loss 0.605
Round 175, Average loss 0.629
Round 176, Average loss 0.583
Round 177, Average loss 0.587
Round 178, Average loss 0.586
Round 179, Average loss 0.581
Round 180, Average loss 0.594
Round 181, Average loss 0.540
Round 182, Average loss 0.593
Round 183, Average loss 0.559
Round 184, Average loss 0.557
Round 185, Average loss 0.571
Round 186, Average loss 0.533
Round 187, Average loss 0.544
Round 188, Average loss 0.584
Round 189, Average loss 0.505
Round 190, Average loss 0.545
Round 191, Average loss 0.522
Round 192, Average loss 0.534
Round 193, Average loss 0.504
Round 194, Average loss 0.495
Round 195, Average loss 0.487
Round 196, Average loss 0.473
Round 197, Average loss 0.497
Round 198, Average loss 0.489
Round 199, Average loss 0.496
Round 200, Average loss 0.490
Round 201, Average loss 0.468
Round 202, Average loss 0.470
Round 203, Average loss 0.437
Round 204, Average loss 0.433
Round 205, Average loss 0.424
Round 206, Average loss 0.402
Round 207, Average loss 0.432
Round 208, Average loss 0.412
Round 209, Average loss 0.434
Round 210, Average loss 0.438
Round 211, Average loss 0.417
Round 212, Average loss 0.422
Round 213, Average loss 0.404
Round 214, Average loss 0.412
Round 215, Average loss 0.395
Round 216, Average loss 0.425
Round 217, Average loss 0.435
Round 218, Average loss 0.369
Round 219, Average loss 0.415
Round 220, Average loss 0.409
Round 221, Average loss 0.397
Round 222, Average loss 0.354
Round 223, Average loss 0.361
Round 224, Average loss 0.389
Round 225, Average loss 0.350
Round 226, Average loss 0.365
Round 227, Average loss 0.349
Round 228, Average loss 0.367
Round 229, Average loss 0.364
Round 230, Average loss 0.347
Round 231, Average loss 0.356
Round 232, Average loss 0.338
Round 233, Average loss 0.346
Round 234, Average loss 0.335
Round 235, Average loss 0.329
Round 236, Average loss 0.330
Round 237, Average loss 0.336
Round 238, Average loss 0.330
Round 239, Average loss 0.314
Round 240, Average loss 0.346
Round 241, Average loss 0.332
Round 242, Average loss 0.325
Round 243, Average loss 0.306
Round 244, Average loss 0.339
Round 245, Average loss 0.313
Round 246, Average loss 0.304
Round 247, Average loss 0.329
Round 248, Average loss 0.326
Round 249, Average loss 0.290
Round 250, Average loss 0.293
Round 251, Average loss 0.314
Round 252, Average loss 0.291
Round 253, Average loss 0.300
Round 254, Average loss 0.296
Round 255, Average loss 0.304
Round 256, Average loss 0.296
Round 257, Average loss 0.288
Round 258, Average loss 0.272
Round 259, Average loss 0.271
Round 260, Average loss 0.257
Round 261, Average loss 0.276
Round 262, Average loss 0.273
Round 263, Average loss 0.278
Round 264, Average loss 0.267
Round 265, Average loss 0.263
Round 266, Average loss 0.257
Round 267, Average loss 0.277
Round 268, Average loss 0.256
Round 269, Average loss 0.277
Round 270, Average loss 0.248
Round 271, Average loss 0.266
Round 272, Average loss 0.260
Round 273, Average loss 0.235
Round 274, Average loss 0.255
Round 275, Average loss 0.256
Round 276, Average loss 0.249
Round 277, Average loss 0.261
Round 278, Average loss 0.252
Round 279, Average loss 0.256
Round 280, Average loss 0.227
Round 281, Average loss 0.235
Round 282, Average loss 0.235
Round 283, Average loss 0.239
Round 284, Average loss 0.229
Round 285, Average loss 0.233
Round 286, Average loss 0.227
Round 287, Average loss 0.239
Round 288, Average loss 0.221
Round 289, Average loss 0.214
Round 290, Average loss 0.229
Round 291, Average loss 0.230
Round 292, Average loss 0.214
Round 293, Average loss 0.226
Round 294, Average loss 0.233
Round 295, Average loss 0.210
Round 296, Average loss 0.233
Round 297, Average loss 0.209
Round 298, Average loss 0.217
Round 299, Average loss 0.215
Round 300, Average loss 0.206
Round 301, Average loss 0.211
Round 302, Average loss 0.224
Round 303, Average loss 0.220
Round 304, Average loss 0.208
Round 305, Average loss 0.201
Round 306, Average loss 0.185
Round 307, Average loss 0.227
Round 308, Average loss 0.181
Round 309, Average loss 0.204
Round 310, Average loss 0.198
Round 311, Average loss 0.222
Round 312, Average loss 0.182
Round 313, Average loss 0.192
Round 314, Average loss 0.189
Round 315, Average loss 0.204
Round 316, Average loss 0.187
Round 317, Average loss 0.186
Round 318, Average loss 0.205
Round 319, Average loss 0.190
Round 320, Average loss 0.181
Round 321, Average loss 0.181
Round 322, Average loss 0.202
Round 323, Average loss 0.171
Round 324, Average loss 0.188
Round 325, Average loss 0.177
Round 326, Average loss 0.180
Round 327, Average loss 0.184
Round 328, Average loss 0.181
Round 329, Average loss 0.181
Round 330, Average loss 0.169
Round 331, Average loss 0.187
Round 332, Average loss 0.171
Round 333, Average loss 0.159
Round 334, Average loss 0.190
Round 335, Average loss 0.164
Round 336, Average loss 0.179
Round 337, Average loss 0.159
Round 338, Average loss 0.178
Round 339, Average loss 0.174
Round 340, Average loss 0.160
Round 341, Average loss 0.182
Round 342, Average loss 0.161
Round 343, Average loss 0.162
Round 344, Average loss 0.168
Round 345, Average loss 0.160
Round 346, Average loss 0.153
Round 347, Average loss 0.158
Round 348, Average loss 0.160
Round 349, Average loss 0.161
Round 350, Average loss 0.158
Round 351, Average loss 0.150
Round 352, Average loss 0.168
Round 353, Average loss 0.160
Round 354, Average loss 0.175
Round 355, Average loss 0.146
Round 356, Average loss 0.159
Round 357, Average loss 0.157
Round 358, Average loss 0.162
Round 359, Average loss 0.166
Round 360, Average loss 0.152
Round 361, Average loss 0.155
Round 362, Average loss 0.155
Round 363, Average loss 0.141
Round 364, Average loss 0.145
Round 365, Average loss 0.142
Round 366, Average loss 0.137
Round 367, Average loss 0.142
Round 368, Average loss 0.163
Round 369, Average loss 0.159
Round 370, Average loss 0.142
Round 371, Average loss 0.135
Round 372, Average loss 0.151
Round 373, Average loss 0.156
Round 374, Average loss 0.149
Round 375, Average loss 0.126
Round 376, Average loss 0.141
Round 377, Average loss 0.135
Round 378, Average loss 0.148
Round 379, Average loss 0.140
Round 380, Average loss 0.142
Round 381, Average loss 0.135
Round 382, Average loss 0.146
Round 383, Average loss 0.127
Round 384, Average loss 0.123
Round 385, Average loss 0.129
Round 386, Average loss 0.137
Round 387, Average loss 0.134
Round 388, Average loss 0.138
Round 389, Average loss 0.156
Round 390, Average loss 0.151
Round 391, Average loss 0.132
Round 392, Average loss 0.120
Round 393, Average loss 0.113
Round 394, Average loss 0.136
Round 395, Average loss 0.128
Round 396, Average loss 0.115
Round 397, Average loss 0.120
Round 398, Average loss 0.123
Round 399, Average loss 0.126
Round 400, Average loss 0.139
Round 401, Average loss 0.127
Round 402, Average loss 0.130
Round 403, Average loss 0.119
Round 404, Average loss 0.117
Round 405, Average loss 0.100
Round 406, Average loss 0.113
Round 407, Average loss 0.127
Round 408, Average loss 0.125
Round 409, Average loss 0.128
Round 410, Average loss 0.127
Round 411, Average loss 0.126
Round 412, Average loss 0.101
Round 413, Average loss 0.124
Round 414, Average loss 0.117
Round 415, Average loss 0.103
Round 416, Average loss 0.113
Round 417, Average loss 0.107
Round 418, Average loss 0.118
Round 419, Average loss 0.099
Round 420, Average loss 0.121
Round 421, Average loss 0.108
Round 422, Average loss 0.116
Round 423, Average loss 0.106
Round 424, Average loss 0.115
Round 425, Average loss 0.133
Round 426, Average loss 0.120
Round 427, Average loss 0.108
Round 428, Average loss 0.096
Round 429, Average loss 0.118
Round 430, Average loss 0.120
Round 431, Average loss 0.122
Round 432, Average loss 0.109
Round 433, Average loss 0.105
Round 434, Average loss 0.108
Round 435, Average loss 0.103
Round 436, Average loss 0.098
Round 437, Average loss 0.131
Round 438, Average loss 0.119
Round 439, Average loss 0.112
Round 440, Average loss 0.096
Round 441, Average loss 0.112
Round 442, Average loss 0.106
Round 443, Average loss 0.125
Round 444, Average loss 0.112
Round 445, Average loss 0.118
Round 446, Average loss 0.110
Round 447, Average loss 0.124
Round 448, Average loss 0.092
Round 449, Average loss 0.110
Round 450, Average loss 0.099
Round 451, Average loss 0.111
Round 452, Average loss 0.095
Round 453, Average loss 0.101
Round 454, Average loss 0.089
Round 455, Average loss 0.101
Round 456, Average loss 0.093
Round 457, Average loss 0.100
Round 458, Average loss 0.099
Round 459, Average loss 0.090
Round 460, Average loss 0.096
Round 461, Average loss 0.103
Round 462, Average loss 0.089
Round 463, Average loss 0.093
Round 464, Average loss 0.091
Round 465, Average loss 0.109
Round 466, Average loss 0.098
Round 467, Average loss 0.093
Round 468, Average loss 0.098
Round 469, Average loss 0.104
Round 470, Average loss 0.099
Round 471, Average loss 0.078
Round 472, Average loss 0.083
Round 473, Average loss 0.087
Round 474, Average loss 0.086
Round 475, Average loss 0.091
Round 476, Average loss 0.099
Round 477, Average loss 0.089
Round 478, Average loss 0.087
Round 479, Average loss 0.096
Round 480, Average loss 0.097
Round 481, Average loss 0.088
Round 482, Average loss 0.085
Round 483, Average loss 0.090
Round 484, Average loss 0.091
Round 485, Average loss 0.100
Round 486, Average loss 0.083
Round 487, Average loss 0.089
Round 488, Average loss 0.089
Round 489, Average loss 0.093
Round 490, Average loss 0.088
Round 491, Average loss 0.102
Round 492, Average loss 0.080
Round 493, Average loss 0.095
Round 494, Average loss 0.085
Round 495, Average loss 0.083
Round 496, Average loss 0.083
Round 497, Average loss 0.088
Round 498, Average loss 0.090
Round 499, Average loss 0.077
Training accuracy: 97.15
Testing accuracy: 84.70
--- 2744.3277537822723 seconds ---
